,track_id,name,artist
1978,TRJVMOD128F14824CC,My December,Linkin Park
1979,TRNJDTT128F427D87E,Gap,The Kooks
1980,TRPEWCY128F427AAF4,My Friends Over You,New Found Glory
1981,TRKQMZO128F933897D,Potion Approaching,Arctic Monkeys
1982,TRYRDMT12903CD3641,Flash Delirium,MGMT
1983,TRIKZTC12903CF6542,Alone,Heart
1984,TRHOEDB128F427A82E,Olympic Airways,Foals
1985,TROUFQH128F92D8380,Witchcraft,Pendulum
1986,TRZFDFD128F146DC74,Minerva,Deftones
1987,TRRLGDR128F933A7C9,Injection,Rise Against
1988,TRBYZSV128F42B023B,Chariot,Gavin DeGraw
1989,TRUCWNA128F42865BF,Things We Lost in the Fire,Bastille
1990,TRCUGNG128F92F99FB,Can't Stop Now,Keane
1991,TRCRNKD128F424500E,Hands,The Raconteurs
1992,TRLNLYC128F422B8D2,Disposable Teens,Marilyn Manson
1993,TRUGBTR128F92CD0A3,Don't Be Cruel,Elvis Presley
1994,TRPAEKT128E07840C5,Slow Country,Gorillaz
1995,TRLKRMO128F427F8CD,My Heart,Paramore
1996,TRLKILJ128F92E9997,Wild Thing,The Troggs
1997,TRLPCFO128F426472D,El Condor Pasa (If I Could),Simon & Garfunkel
1998,TRYKBDF128F4244234,Centerfold,The J. Geils Band
1999,TRAIECT128F92E1FE4,I'm Your Villain,Franz Ferdinand
2000,TRGTYLD128F932BE9E,Calm Like You,The Last Shadow Puppets
2001,TRUZRJE128F422C14F,The Party Song,blink-182
2002,TRUNRBL128F92D92AC,Links 2 3 4,Rammstein
2003,TRAIOZA128F426FE7A,Beat on the Brat,Ramones
2004,TRXEPDR128F42803EE,Pictures,System of a Down
2005,TRRDFVG128F42893F7,Doll,Foo Fighters
2006,TRCXIMQ12903CD1F1C,Analyse,Thom Yorke
2007,TRDFVGC128F4248836,Only,Nine Inch Nails
2008,TRINGNO12903CBDAC9,Tides,The xx
2009,TRSDMAJ12903CB236E,Let There Be Rock,AC/DC
2010,TRRGRIH128F933A360,Scared,Three Days Grace
2011,TRHNUTF128F9338982,Pretty Visitors,Arctic Monkeys
2012,TRLTCCL12903CE439A,Arizona,Kings of Leon
2013,TRLSJDG128F4268D37,"So Long, Marianne",Leonard Cohen
2014,TRHELBK128F931F176,Fire and the Thud,Arctic Monkeys
2015,TRAEEFH128F931FD6E,Fairies Wear Boots,Black Sabbath
2016,TRAOBDT128F42B62F8,Midnight Rider,The Allman Brothers Band
2017,TRLFTFC128E0780CEA,Taste in Men,Placebo
2018,TREJOGQ12903CE3066,You're So Vain,Carly Simon
2019,TRRGPNE128F9303210,Don't Go Away,Oasis
2020,TRDVERN12903CA8A23,Fall to Pieces,Velvet Revolver
2021,TRSJFZV128F9336D47,My Party,Kings of Leon
2022,TRHAQPN12903CFDEC1,C'mon Girl,Red Hot Chili Peppers
2023,TRXODNS128F92E4326,40',Franz Ferdinand
2024,TRVRTDK128F42AF6F7,You Know My Name,Chris Cornell
2025,TRAEEAH128F4254645,She Loves Me Not,Papa Roach
2026,TRMNDDV12903CFEAED,Bron-Y-Aur Stomp,Led Zeppelin
2027,TRRYCEZ128F92F7648,Dr. Feelgood,Mötley Crüe
2028,TREEZOU128F1452488,Shoplifters of the World Unite,The Smiths
2029,TRJIUPX128F4244BAD,Rainy Day Women #12 & 35,Bob Dylan
2030,TRDHZDV128F92F6E2F,Dancing With Myself,Billy Idol
2031,TRMUFZB128F426BE48,Red Eyes,The War on Drugs
2032,TRXCCDJ128F4229970,Inside Out,EVE 6
2033,TRUJRQY128F423A63C,California Girls,The Beach Boys
2034,TRKMWHB128E078ED8A,God Is in the Radio,Queens of the Stone Age
2035,TRJNGBW128F930276C,Benzin,Rammstein
2036,TRPFJPH128F427A71D,Psychotic Girl,The Black Keys
2037,TRXINKQ128F92F44D7,St. Anger,Metallica
2038,TRYQZZS128E0780E11,Innuendo,Queen
2039,TRFXMAK128F146EF5B,The Adventure,Angels & Airwaves
2040,TROYEAI128F92F4843,Warrant,Foster the People
2041,TRIVKOU128F9309E40,All I Wanna Do,Sheryl Crow
2042,TRTBWQW128F933839A,Crazy on You,Heart
2043,TRBZSCQ128E07827DE,Everyday Is Like Sunday,Morrissey
2044,TRYPNQA128F145A193,Got No Love,The Kooks
2045,TRVODUX128F4289407,February Stars,Foo Fighters
2046,TRCRSTL128F42459E6,Have a Nice Day,Stereophonics
2047,TRXFKRC128F426F5AF,Red Light,The Strokes
2048,TRKPOWM12903CF1864,Kettering,The Antlers
2049,TROMHPC128F4229FDB,Expectations,Belle and Sebastian
2050,TRWJGUA12903CDC19A,God's Gonna Cut You Down,Johnny Cash
2051,TROZZEA128F42206DD,End of the Night,The Doors
2052,TRXCQMB128F92D0C7A,Boiler,Limp Bizkit
2053,TRNRJEY12903CBD4A0,Take It as It Comes,The Doors
2054,TRAHDLY128F9332B06,Decadence,Disturbed
2055,TRZQEVE128F425D55F,With A Little Help From My Friends,Joe Cocker
2056,TRFOSAA12903CE7C04,Travelin' Band,Creedence Clearwater Revival
2057,TRIQGJI12903CEE68E,Scream,Avenged Sevenfold
2058,TRLMZAU128F425045A,Time for Heroes,The Libertines
2059,TRGHOQM12903C9F66F,Supremacy,Muse
2060,TRPOHCT128F42396B9,Run for Your Life,The Beatles
2061,TRHEYSM128F428318C,Alone I Break,Korn
2062,TRJOWCO128F92F7C6D,Piggy,Nine Inch Nails
2063,TRURHIC128E078F194,Happy Jack,The Who
2064,TRAYUCR128E078EE0F,Aneurysm,Nirvana
2065,TRCWCIO128F4263368,Change The World,Eric Clapton
2066,TRYQMAY128F92E58AF,No Ceiling,Eddie Vedder
2067,TRFYRPS128F92E1655,Unfold,The xx
2068,TRILOWN128F426080F,Underneath Your Clothes,Shakira
2069,TRCWSML128F423051E,Superbeast,Rob Zombie
2070,TRBAAYJ128F931CBFA,Low Rider,War
2071,TRRLPPT12903CDB927,Go It Alone,Beck
2072,TROLQBZ12903CBAD53,Delivery,Babyshambles
2073,TRDAYHC128F147878E,The Good Left Undone,Rise Against
2074,TRFKOXR12903CA3193,Teenage Angst,Placebo
2075,TRXGEYS12903D10D10,Too Bad,Nickelback
2076,TRWBYQT128E0781140,Down by the Water,PJ Harvey
2077,TROSEIM128F932EB9F,Dead,Pixies
2078,TRRZVKM128F14A94E3,Cemetry Gates,The Smiths
2079,TRXDIOP12903CFD6F3,The Widow,The Mars Volta
2080,TRGOHJU128F1453D50,Anthem Part Two,blink-182
2081,TRFOCYH128F92F26DF,Y'all Want A Single,Korn
2082,TRXRHWR12903CBAD5E,Interzone,Joy Division
2083,TRGVIQD128F92D5C7D,Hollywood Whore,Papa Roach
2084,TRJTCUF128F42409CF,The First Song,Band of Horses
2085,TRRGTTO12903CF0A3A,Time Bomb,Rancid
2086,TRDFFZA128F9311169,Slide Away,Oasis
2087,TRKCZOK128E07843EA,If I Could Turn Back Time,Cher
2088,TRFFILL128F9304160,Girl's Not Grey,AFI
2089,TRDJTYX128E0791989,You're Crazy,Guns N' Roses
2090,TRXMXHX128F92E7D08,Kids,MGMT
2091,TRULKKB128F92E896C,Poker Face,Lady Gaga
2092,TRPHFNB128F93141E7,Electric Feel,MGMT
2093,TRILVLT128F4214AE2,Stronger,Kanye West
2094,TRCPVAF12903CF7722,TiK ToK,Ke$ha
2095,TRDABXT128F425F1A4,Teardrop,Massive Attack
2096,TRXBVRM128F4283254,One More Time,Daft Punk
2097,TRACFSA12903CC089B,Bad Romance,Lady Gaga
2098,TROPSZC12903CE8913,Paper Planes,M.I.A.
2099,TROHCMU12903CCF430,Paparazzi,Lady Gaga
2100,TRINQYT128F92E88CD,Just Dance,Lady Gaga
2101,TROHGGR128F9312780,I Gotta Feeling,Black Eyed Peas
2102,TRLXCKQ128F935A837,Crystalised,The xx
2103,TRCSCDE12903CCA95A,Around the World,Daft Punk
2104,TRXNNZW12903CD60B1,Islands,The xx
2105,TRJGHVP128F9326249,Royals,Lorde
2106,TRRJYTU128F14534FC,Glory Box,Portishead
2107,TRUFTBY128F93450B8,Alejandro,Lady Gaga
2108,TRACNMH12903CA9CCC,LoveGame,Lady Gaga
2109,TRLRYUS128F9313136,Sleepyhead,Passion Pit
2110,TRJCXTT128F14534FE,Roads,Portishead
2111,TRORFWA128F425ACC9,Digital Love,Daft Punk
2112,TRNJLKP128F427CE28,Aerodynamic,Daft Punk
2113,TRILGSU128F424E631,Fireflies,Owl City
2114,TRDQWGF128F933261A,Something About Us,Daft Punk
2115,TRDATLH128F92F28AA,Love Lockdown,Kanye West
2116,TRLOSXB12903CAC440,Undercover Martyn,Two Door Cinema Club
2117,TRSVAOW12903CEC43A,That's Not My Name,The Ting Tings
2118,TRRIODW128F931E0B2,Boom Boom Pow,Black Eyed Peas
2119,TRSCGYO128F9351A5A,Heart Skipped a Beat,The xx
2120,TRSCFKS128F92FA6E4,SexyBack,Justin Timberlake
2121,TROLEFI128F424A21D,Hide And Seek,Imogen Heap
2122,TRPKQEL128E0795771,In the Waiting Line,Zero 7
2123,TRPFKZM12903D11317,Basic Space,The xx
2124,TROHZDR128F429C0E3,Wake Me Up,Avicii
2125,TRXCIKM128F14534FD,Sour Times,Portishead
2126,TRVLPDN128E07889D1,Technologic,Daft Punk
2127,TRBFYNY128F92F8755,Your Love Is My Drug,Ke$ha
2128,TRREXMT128F426E58B,Breathe,The Prodigy
2129,TRINIUC128EF34E61A,Genesis,Justice
2130,TRMUXWT128F4284DC9,The District Sleeps Alone Tonight,The Postal Service
2131,TRCQFON12903D0C50D,Blue Monday,New Order
2132,TRIOLBZ128F932CE71,Natural Blues,Moby
2133,TRABNIR128F424DDD9,Hung Up,Madonna
2134,TROICTA12903CA94DF,Infinity,The xx
2135,TRJNRAT128F14534F8,Mysterons,Portishead
2136,TRNKAEK128F428FC4F,S&M,Rihanna
2137,TRLMCQA128F92FFD52,Heartbeats,The Knife
2138,TRUPLNQ12903CEB0EE,Smack My Bitch Up,The Prodigy
2139,TRRFVWF12903CC5712,Night Time,The xx
2140,TRLQDZO12903CF535C,Sexy Boy,Air
2141,TRGECEG128F4260A86,Safe and Sound,Capital Cities
2142,TRLKLHH128F425B79D,Stars,The xx
2143,TRINLWU128E0787A2A,Fantasy,The xx
2144,TRZALGW128F4296174,Nothing Better,The Postal Service
2145,TRCSXLD128F422536E,Take It Off,Ke$ha
2146,TRLMKES128F1482A49,Sleeping In,The Postal Service
2147,TRHFIFS128F92DD8B0,E.T.,Katy Perry
2148,TRZVKVW128F4262FFC,Born This Way,Lady Gaga
2149,TRPYXCE128F9323A61,Can't Get You Out of My Head,Kylie Minogue
2150,TRDVIPO12903D0DC23,Hey Boy Hey Girl,The Chemical Brothers
2151,TRRGLHO12903CA86BD,Strangers,Portishead
2152,TRBCFQK12903CA5CE2,Whatcha Say,Jason Derülo
2153,TRRTGIB12903CAE214,Omen,The Prodigy
2154,TREDSAX128F149322E,Levels,Avicii
2155,TRDZVAX128F427C6FA,Untrust Us,Crystal Castles
2156,TRAQVTO128F14696A6,Da Funk,Daft Punk
2157,TRDARWL128F42ACD10,Risingson,Massive Attack
2158,TRXCBAA128F42ACCEE,Unfinished Sympathy,Massive Attack
2159,TRXGIBZ128F427CE2B,Crescendolls,Daft Punk
2160,TROSBSJ128F427CE2C,Nightvision,Daft Punk
2161,TRFPGJB12903CC13E9,Face to Face,Daft Punk
2162,TRRPSDS128E078A338,It Could Be Sweet,Portishead
2163,TRIVIKS12903CFFF7C,Wandering Star,Portishead
2164,TRATGLN128F14A23DB,Eple,Röyksopp
2165,TRILFAM128F425A509,Voyager,Daft Punk
2166,TRJMESB128F92F8820,Take a Walk,Passion Pit
2167,TRFTBQA128F1471786,Paradise Circus,Massive Attack
2168,TRXCUZT128F92E4621,Let Go,Frou Frou
2169,TROSLHF128F4276903,My Girls,Animal Collective
2170,TRGZANE12903D0D355,Firestarter,The Prodigy
2171,TRTIMWD128F427CE31,Veridis Quo,Daft Punk
2172,TRFUYPH128F429617B,Brand New Colony,The Postal Service
2173,TRUFKQA128F92F9124,"Right Here, Right Now",Fatboy Slim
2174,TROIZXM128F425E82D,Gimme More,Britney Spears
2175,TRPOCEV12903CBA78B,The Rockafeller Skank,Fatboy Slim
2176,TRDTDDW12903D08949,Starry Eyed,Ellie Goulding
2177,TREJTYD128F4261B09,Starálfur,Sigur Rós
2178,TRACDNH128F931797F,Burn,Ellie Goulding
2179,TRFWXDH128F92F6714,Oblivion,Grimes
2180,TRXCNFD128F426B413,Superheroes,Daft Punk
2181,TRFPOPJ128F146CB1B,Circus,Britney Spears
2182,TRPTVTR128F93450C6,"Beautiful, Dirty, Rich",Lady Gaga
2183,TRDRPZZ128F421D0DA,Black Milk,Massive Attack
2184,TROKYBP128F425BBF0,Piece of Me,Britney Spears
2185,TRJTJRR128F4261B08,Svefn-g-englar,Sigur Rós
2186,TRISTWT128F1488FBB,High Life,Daft Punk
2187,TRFHXWW128F92E19E5,Jóga,Björk
2188,TRJRWIF128F93450C7,The Fame,Lady Gaga
2189,TRSKKAF128F4259E92,Boys Boys Boys,Lady Gaga
2190,TRZHHIV128F1489172,Alone in Kyoto,Air
2191,TRORSNM128F92EE2C5,Just Can't Get Enough,Depeche Mode
2192,TRRZPVV128F4292225,The Rip,Portishead
2193,TRGCPYK12903CF6AEF,Nightcall,Kavinsky
2194,TRKQRSQ128F92D5134,Invaders Must Die,The Prodigy
2195,TRRYEVF128F93010DF,Avril 14th,Aphex Twin
2196,TRIAGDA128F4296176,Recycled Air,The Postal Service
2197,TRVXCWD128F42606B3,Someone Great,LCD Soundsystem
2198,TRIVSTV12903CAE6BE,In for the Kill,La Roux
2199,TRBJSEW128F42969A1,Tessellate,alt-J
2200,TRXOFWK128F934ACEA,Monster,Lady Gaga
2201,TRTJQLR128E0788AED,Playground Love,Air
2202,TRCVSCB128F425BD4A,Vanished,Crystal Castles
2203,TRACAQO12903CF4C0B,Money Honey,Lady Gaga
2204,TRBHUYM128E07989DB,Sæglópur,Sigur Rós
2205,TRXLMFJ12903CC06F7,She Wolf,Shakira
2206,TRCEEDM128F42BA68C,Hyperballad,Björk
2207,TRAAYTI128F933663B,Exchange,Massive Attack
2208,TRINPSS128F4224E21,Where Have You Been,Rihanna
2209,TRKFBPS128F429617A,This Place Is a Prison,The Postal Service
2210,TRFNBLQ128F14710AD,Sandstorm,Darude
2211,TRRLMBZ128F42BA561,Human Behaviour,Björk
2212,TROHUSG12903CF6443,Destiny,Zero 7
2213,TROKJYS128EF355C84,So Easy,Röyksopp
2214,TRGJFQT128F930AE9D,Little Bit,Lykke Li
2215,TRRMSRD128F14534F7,All Mine,Portishead
2216,TRUDYVT128F427C2F6,To Build a Home,The Cinematic Orchestra
2217,TRNPKRK128F429831C,DVNO,Justice
2218,TRECPCE128F92FAB16,Too Close,Alex Clare
2219,TRXDCTG128F427C664,Summer,Calvin Harris
2220,TRXCHEM128F4280B4C,Honey,Moby
2221,TROSFUQ128F92EE7FC,The Reeling,Passion Pit
2222,TRCVKLQ128F92FB857,Safe From Harm,Massive Attack
2223,TRCTYMP12903CE3EA8,Cooler Than Me,Mike Posner
2224,TRRMWDF12903CE02FD,Video Killed the Radio Star,The Buggles
2225,TRIQOSQ128F92EDDAC,The Game of Love,Daft Punk
2226,TRZPMVQ128F425CEAA,Pedestal,Portishead
2227,TRDVASI128F42BA077,It's Oh So Quiet,Björk
2228,TRITTWC128F9304E13,Bizarre Love Triangle,New Order
2229,TRUIDGE128F4285820,Protection,Massive Attack
2230,TRLKICJ12903CCA47C,Talisman,Air
2231,TRHIIOO128F4298194,Ghostwriter,RJD2
2232,TREFFNC128F4248480,Hunter,Björk
2233,TRRZITI12903CD3B7D,Biscuit,Portishead
2234,TRFUEQO12903CC3548,Hey Brother,Avicii
2235,TRUTLRN128F92F9681,Happy Up Here,Röyksopp
2236,TRBBUMN128F930892E,Don't You Want Me,The Human League
2237,TRUPVAP128F9322D5B,In This World,Moby
2238,TRCWYAX12903D03FEC,Man Next Door,Massive Attack
2239,TRRIPZM128F930E79E,Frozen,Madonna
2240,TRXDIPG12903CF4B6E,The Sea,Morcheeba
2241,TRXCVBT128F931A751,Over and Over,Hot Chip
2242,TRTNFQM128F933E273,Bachelorette,Björk
2243,TRUXDHY12903CD2A1A,Retrograde,James Blake
2244,TRMFOOR12903CBB886,Dance Yrself Clean,LCD Soundsystem
2245,TRACXZR12903CF86C4,Short Circuit,Daft Punk
2246,TRFTLPJ128F93049C4,Judas,Lady Gaga
2247,TRDXGYW128F92C5A72,Lebanese Blonde,Thievery Corporation
2248,TRXEQVY128F9335E17,Burning,The Whitest Boy Alive
2249,TRQOYUE12903CD7EC5,Feel It All Around,Washed Out
2250,TRHCFAJ128F92CA92E,Crimewave,Crystal Castles
2251,TRQMAJC128F4285821,Karmacoma,Massive Attack
2252,TRXTSRO128F1499FB3,Loud Pipes,Ratatat
2253,TRFNWUV128F92DDE89,Insomnia,Faithless
2254,TRACYHD128F934B488,Within,Daft Punk
2255,TRLTBFM128F4263274,Odessa,Caribou
2256,TRFOCFY128E07989DD,Gong,Sigur Rós
2257,TRKQPGZ128F427C72A,Air War,Crystal Castles
2258,TRHSOXV128F934CA61,Let There Be Light,Justice
2259,TRJDKIN128F934FE52,Mezzanine,Massive Attack
2260,TRCROLT128F9317F18,Mad About You,Hooverphonic
2261,TRMFITQ128F425DC36,Pass This On,The Knife
2262,TROMPZO128F421CBFC,Let It Happen,Tame Impala
2263,TREINTG128F427C704,Magic Spells,Crystal Castles
2264,TRYKUWJ12903CB9678,Human After All,Daft Punk
2265,TRURWGS12903CD2E67,Die Young,Ke$ha
2266,TRIOAZU128F932DE57,Natural Anthem,The Postal Service
2267,TRUZKUR128F4243C25,Waters of Nazareth,Justice
2268,TRQEBRP12903CADD6C,Sky Might Fall,Kid Cudi
2269,TRFNEAZ128F93561C0,Lift Me Up,Moby
2270,TRXGHOC128F92EF9BA,Moth's Wings,Passion Pit
2271,TRFSCIU128F4292232,Machine Gun,Portishead
2272,TRFNASH128F42381FA,Silence,Portishead
2273,TRBSBCX128F92DEF11,I Am Not a Robot,Marina & the Diamonds
2274,TRDYNQI128E079891B,Good Feeling,Flo Rida
2275,TRDNEMI128E0783148,Elastic Heart,Sia
2276,TRBYBGC12903CD2090,Baptism,Crystal Castles
2277,TRLMRKD128F425DC3E,Silent Shout,The Knife
2278,TRYVRVR128EF340294,Beyond,Daft Punk
2279,TRRHNXK128F92FD5C7,Poor Leno,Röyksopp
2280,TRAHRWR128F428A4A6,Strangelove,Depeche Mode
2281,TROIPUM128F425870B,Remember,Air
2282,TRLDDAB128F427186A,Break the Ice,Britney Spears
2283,TROJBDI128F934CB04,My Friend,Groove Armada
2284,TRCKQXC128F42796BF,Courtship Dating,Crystal Castles
2285,TRJELXP128F423F08E,Archangel,Burial
2286,TRIPHMM128F9315415,You Make It Easy,Air
2287,TRXPYZR128F931C41C,Revolution 909,Daft Punk
2288,TRXIMOT128C71965F3,Street Lights,Kanye West
2289,TRCSSLN128F42A6FB7,Phantom,Justice
2290,TRFOPIY128F146FFF5,Bad Girls,M.I.A.
2291,TRREXFC128F92EA27A,Goodnight and Go,Imogen Heap
2292,TRMHKFV128F42856C2,Sweet Nothing,Calvin Harris
2293,TROHDDX12903D0CFA9,Sorry,Madonna
2294,TRAFNQO12903CBB254,Cosmic Girl,Jamiroquai
2295,TRUZWRA12903CC37B4,Celestica,Crystal Castles
2296,TRSOHMN128F429388A,Propane Nightmares,Pendulum
2297,TRCTZRO128F1488FC1,Too Long,Daft Punk
2298,TRRGRFM128F931B4C2,Timber,Pitbull
2299,TRUTKYJ128F4244A88,Gabriel,Lamb
2300,TRSUSWW128F93463BF,Imma Be,Black Eyed Peas
2301,TRCQZGN128F1482BC9,Eyes Wide Open,Gotye
2302,TRANBTF128F429831D,Stress,Justice
2303,TRDFRZJ128F9319FC8,Pagan Poetry,Björk
2304,TRCRODD12903CAB551,Domino,Jessie J
2305,TRGKVPK128F425357D,Pogo,Digitalism
2306,TRYFHOP128F92D5142,Warrior's Dance,The Prodigy
2307,TRLRJUA128EF343E90,Alors On Danse,Stromae
2308,TRYRVZU128F427F0D3,Nylon Smile,Portishead
2309,TRSWXEL128F92FEAEB,Dayvan Cowboy,Boards of Canada
2310,TRXNZWG128F429B22F,Only You,Portishead
2311,TRZANYY128E0781F8E,Group Four,Massive Attack
2312,TRPXIWX128F429831F,One Minute to Midnight,Justice
2313,TRBUOAD128F1485821,Takk...,Sigur Rós
2314,TROJIIV128F4288040,Valentine,Justice
2315,TROHGBM128F92C7B7F,Hearts On Fire,Cut Copy
2316,TRRJSNC128F14772E5,Pyramids,Frank Ocean
2317,TRXVEUW128F92F6539,When I Grow Up,Fever Ray
2318,TRAPMAJ128F93274C5,West End Girls,Pet Shop Boys
2319,TRONIHB12903CB652A,Superfast Jellyfish,Gorillaz
2320,TRLJKWV128F933061F,I Need Your Love,Calvin Harris
2321,TROINLM128F426A3C1,Remind Me,Röyksopp
2322,TRXWBRB128F931C962,Summertime Clothes,Animal Collective
2323,TRIUCAC128F146D64A,Move Your Feet,Junior Senior
2324,TRWANXE128F4218486,At the River,Groove Armada
2325,TRCSYLJ12903CF56AE,Cars,Gary Numan
2326,TRIHQIL128F427D553,Freestyler,Bomfunk MC's
2327,TRVKXQQ128F423EAF0,Teeth,Lady Gaga
2328,TRXPVKM128F92D2526,Contact,Daft Punk
2329,TRBQNCM12903CD8BA0,Watercolour,Pendulum
2330,TRRBLPV12903CC4486,Roygbiv,Boards of Canada
2331,TRXLTIX128F92F6314,Cowboys,Portishead
2332,TRFSMQU128F934C685,Bruises,Chairlift
2333,TRDMYDL12903CA5BB0,Turquoise Hexagon Sun,Boards of Canada
2334,TRCZPQW128F429BBE8,In Space,Röyksopp
2335,TRAOHDW128F427DFD8,Wide Awake,Katy Perry
2336,TRAVMMU128E0788B36,Le Voyage de Pénélope,Air
2337,TRAZLUU128F426B6B2,Anything Could Happen,Ellie Goulding
2338,TRIUBQZ128F429B0ED,Big Time Sensuality,Björk
2339,TRRGNDN128F429925D,Spitfire,The Prodigy
2340,TRSWUEX128F9340E59,Pass Out,Tinie Tempah
2341,TRACIIZ128EF34E497,Kong,Bonobo
2342,TRCRUIN128E078E0BC,Venus,Air
2343,TRCZXLE128F1488370,Plastic,Portishead
2344,TRIRRKJ128F934B086,Keep the Streets Empty for Me,Fever Ray
2345,TRKXKWO128F14AE22C,The Time Is Now,Moloko
2346,TRCQIII128F92DC828,The Girl and the Robot,Röyksopp
2347,TRCRJGI128F9329076,Over,Portishead
2348,TRYMPMP128E079218C,Unravel,Björk
2349,TRRLVSU128F92E7101,Possibly Maybe,Björk
2350,TRFUPBA128F934F7E1,Paper Gangsta,Lady Gaga
2351,TRXFADC12903CA2F39,Canned Heat,Jamiroquai
2352,TROISOS128F42BA050,Isobel,Björk
2353,TRXBXHY128F934E4FC,Miss You,Foster the People
2354,TRMCOJO128F9330F7C,RoboCop,Kanye West
2355,TRBSPFM12903D01B4F,Primadonna,Marina & the Diamonds
2356,TRVKNDS128F92E500A,Xtal,Aphex Twin
2357,TRNAQBJ128F42B87E9,The Eraser,Thom Yorke
2358,TRBQEMX12903CC1BFE,Organ Donor,DJ Shadow
2359,TRXGLAD128F933E248,Hidden Place,Björk
2360,TRWPEQS128F4233474,I Wanna Go,Britney Spears
2361,TRRSXCR128F42918AB,Knights,Crystal Castles
2362,TRUEGXP128F92F7E6D,Say You Will,Kanye West
2363,TRGDAMB12903CD2FBE,I'm Not Your Toy,La Roux
2364,TRORGHU128F931AD9B,Blue (Da Ba Dee),Eiffel 65
2365,TRJIXDT128EF33DAA0,People Are People,Depeche Mode
2366,TREYQPR128F1468D92,Return to Innocence,Enigma
2367,TRYOQKK128F932982B,Humming,Portishead
2368,TRLKZVS12903CBBC09,Blow,Ke$ha
2369,TRZVNKR128F932FBBF,Recover,CHVRCHES
2370,TRFLCQU128E0796A3B,Destroy Everything You Touch,Ladytron
2371,TRFZBDJ128F9322179,6 Underground,Sneaker Pimps
2372,TRCVCTZ128F425B552,Green Light,Lorde
2373,TRRIAUW128F92F7E7C,Coldest Winter,Kanye West
2374,TRHFYAO128F4281890,Standing on the Shore,Empire of the Sun
2375,TRMSSQI128F92D7640,Make Love,Daft Punk
2376,TRHGOZG128F147FBB2,Ray of Light,Madonna
2377,TRCUHGC128EF35686D,Weapon Of Choice,Fatboy Slim
2378,TRVETFE128F147B41E,1991,Crystal Castles
2379,TRULYNU128E0782082,Blame,Calvin Harris
2380,TRLRAKP128F428AE0A,Voodoo People,The Prodigy
2381,TRINSCT128F421A013,Hideaway,Kiesza
2382,TRGKQWZ128E0781725,What Your Soul Sings,Massive Attack
2383,TROWDLA128F92D0228,Star Guitar,The Chemical Brothers
2384,TRHLARG128F14534FA,Half Day Closing,Portishead
2385,TRIMMHA12903CBC044,Twice,Little Dragon
2386,TRFRKHT128F931219A,Empathy,Crystal Castles
2387,TRMYAYJ128F934D0AF,Until the Morning,Thievery Corporation
2388,TRXHKCO128F4265410,A Little Respect,Erasure
2389,TRLQJCU128F92E6609,Black & Blue,Miike Snow
2390,TRFNESJ128F92D8838,Quicksand,La Roux
2391,TRJNUKW128F4229FEA,Balloons,Foals
2392,TRUXDHN128F429222D,We Carry On,Portishead
2393,TRXPHTA128F422AB7F,Tribulations,LCD Soundsystem
2394,TRFQMDN128F4269C1C,Get a Move On,Mr. Scruff
2395,TRFOBSN128F92F5019,Music,Madonna
2396,TRMKRXO128F9339628,Sing It Back,Moloko
2397,TRIQIOL128F9347E3B,Good Time,Crystal Castles
2398,TRXCRSO12903D041BE,In My Heart,Moby
2399,TRUIJFC12903C9B029,La La La,Naughty Boy
2400,TRCTDHY128C719671A,Lonely Soul,UNKLE
2401,TRINPWW128F93209FF,My Delirium,Ladyhawke
2402,TRXPSPE128EF33FB50,"New York, I Love You But You're Bringing Me Down",LCD Soundsystem
2403,TRCPMEN128F1496F16,Wrong,Depeche Mode
2404,TRDZMFW128F932A16B,Everytime We Touch,Cascada
2405,TRKTQEH128F9316E9C,Black Panther,Crystal Castles
2406,TROKIBO12903CAD30D,The Walk,The Cure
2407,TRMFUKC128E0797556,Only This Moment,Röyksopp
2408,TRLKABB128F931E3CD,Satisfaction,Benny Benassi
2409,TROLUYT128F932F101,Signs,Bloc Party
2410,TRNSKDK128F424EF14,Overpowered,Róisín Murphy
2411,TRUQOZD128F930F4D1,South Side,Moby
2412,TROWGXS128F92EC189,Magic Doors,Portishead
2413,TRCUGJI128F425B41E,I Feel You,Depeche Mode
2414,TRFOGKI128F4250E65,Marble House,The Knife
2415,TRXNZEQ12903CF80D6,I Ran,A Flock of Seagulls
2416,TRAEVHJ128F149A233,Lush Life,Zara Larsson
2417,TRLLRQA128F427C709,XXZXCUZX Me,Crystal Castles
2418,TRZNWYI12903CEB4F5,True Faith,New Order
2419,TRFIFKZ128F9341002,Everything Counts,Depeche Mode
2420,TRXTHCW12903CE8340,You Make Me,Avicii
2421,TRPVNPN128F1488F1C,Alpha Beta Gaga,Air
2422,TRACQXG128F9333225,Wonderful Life,Hurts
2423,TRJOZKO128E0798848,Uhn Tiss Uhn Tiss Uhn Tiss,Bloodhound Gang
2424,TRRJGLI128F92EF9B7,Make Light,Passion Pit
2425,TRUXBJC12903CE44F7,It's Working,MGMT
2426,TRAWDFE128F9303292,Hysteric,Yeah Yeah Yeahs
2427,TRBMAHY128F42ACF0B,The Grid,Daft Punk
2428,TRWKZAE128F932FC66,Funky Shit,The Prodigy
2429,TRIZYOV128F4269D01,Your Woman,White Town
2430,TRASRET128E07993CE,Always on My Mind,Pet Shop Boys
2431,TRZGCDK128F427FD34,Overcome,Tricky
2432,TRURMSA128F9366829,Night of the Hunter,30 Seconds to Mars
